locus_tag	ftype	length_bp	gene	EC_number	COG	product
GJHCLFJP_00938	gene	1446	lytO			
GJHCLFJP_00938	CDS	1446	lytO	3.5.1.28		putative autolysin LytO
GJHCLFJP_00939	gene	438				
GJHCLFJP_00939	CDS	438				hypothetical protein
GJHCLFJP_00940	gene	396				
GJHCLFJP_00940	CDS	396				hypothetical protein
GJHCLFJP_00941	gene	1239				
GJHCLFJP_00941	CDS	1239				hypothetical protein
GJHCLFJP_00942	gene	1884				
GJHCLFJP_00942	CDS	1884				hypothetical protein
GJHCLFJP_00943	gene	300				
GJHCLFJP_00943	CDS	300				hypothetical protein
GJHCLFJP_00944	gene	177				
GJHCLFJP_00944	CDS	177				hypothetical protein
GJHCLFJP_00945	gene	378				
GJHCLFJP_00945	CDS	378				hypothetical protein
GJHCLFJP_00946	gene	1824				
GJHCLFJP_00946	CDS	1824				hypothetical protein
GJHCLFJP_00947	gene	1911				
GJHCLFJP_00947	CDS	1911				hypothetical protein
GJHCLFJP_00948	gene	1902				
GJHCLFJP_00948	CDS	1902				hypothetical protein
GJHCLFJP_00949	gene	948				
GJHCLFJP_00949	CDS	948				hypothetical protein
GJHCLFJP_00950	gene	3465				
GJHCLFJP_00950	CDS	3465				hypothetical protein
GJHCLFJP_00951	gene	345				
GJHCLFJP_00951	CDS	345				hypothetical protein
GJHCLFJP_00952	gene	366				
GJHCLFJP_00952	CDS	366				hypothetical protein
GJHCLFJP_00953	gene	582				
GJHCLFJP_00953	CDS	582				hypothetical protein
GJHCLFJP_00954	gene	384				
GJHCLFJP_00954	CDS	384				hypothetical protein
GJHCLFJP_00955	gene	348				
GJHCLFJP_00955	CDS	348				hypothetical protein
GJHCLFJP_00956	gene	303				
GJHCLFJP_00956	CDS	303				hypothetical protein
GJHCLFJP_00957	gene	333				
GJHCLFJP_00957	CDS	333				hypothetical protein
GJHCLFJP_00958	gene	288				
GJHCLFJP_00958	CDS	288				hypothetical protein
GJHCLFJP_00959	gene	975				
GJHCLFJP_00959	CDS	975				hypothetical protein
GJHCLFJP_00960	gene	621				
GJHCLFJP_00960	CDS	621				hypothetical protein
GJHCLFJP_00961	gene	171				
GJHCLFJP_00961	CDS	171				hypothetical protein
GJHCLFJP_00962	gene	996				
GJHCLFJP_00962	CDS	996				hypothetical protein
GJHCLFJP_00963	gene	1539				
GJHCLFJP_00963	CDS	1539				hypothetical protein
GJHCLFJP_00964	gene	1287				
GJHCLFJP_00964	CDS	1287				hypothetical protein
GJHCLFJP_00965	gene	441				
GJHCLFJP_00965	CDS	441				hypothetical protein
GJHCLFJP_00966	gene	420				
GJHCLFJP_00966	CDS	420				hypothetical protein
GJHCLFJP_00967	gene	147				
GJHCLFJP_00967	CDS	147				hypothetical protein
GJHCLFJP_00968	gene	882	dppC			
GJHCLFJP_00968	CDS	882	dppC		COG1173	Dipeptide transport system permease protein DppC
GJHCLFJP_00969	gene	963	gsiC			
GJHCLFJP_00969	CDS	963	gsiC		COG0601	Glutathione transport system permease protein GsiC
GJHCLFJP_00970	gene	981	oppF_1			
GJHCLFJP_00970	CDS	981	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
GJHCLFJP_00971	gene	987	oppD_1			
GJHCLFJP_00971	CDS	987	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
GJHCLFJP_00972	gene	1716	appA			
GJHCLFJP_00972	CDS	1716	appA			Oligopeptide-binding protein AppA
GJHCLFJP_00973	gene	1656	dppE			
GJHCLFJP_00973	CDS	1656	dppE		COG4166	Dipeptide-binding protein DppE
GJHCLFJP_00974	gene	942	oppF_2			
GJHCLFJP_00974	CDS	942	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
GJHCLFJP_00975	gene	1083	oppD_2			
GJHCLFJP_00975	CDS	1083	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
GJHCLFJP_00976	gene	1071	oppC			
GJHCLFJP_00976	CDS	1071	oppC		COG1173	Oligopeptide transport system permease protein OppC
GJHCLFJP_00977	gene	927	oppB			
GJHCLFJP_00977	CDS	927	oppB		COG0601	Oligopeptide transport system permease protein OppB
GJHCLFJP_00978	gene	372				
GJHCLFJP_00978	CDS	372				hypothetical protein
GJHCLFJP_00979	gene	1245	fabF			
GJHCLFJP_00979	CDS	1245	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
GJHCLFJP_00980	gene	942	fabH			
GJHCLFJP_00980	CDS	942	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
GJHCLFJP_00981	gene	186				
GJHCLFJP_00981	CDS	186				hypothetical protein
GJHCLFJP_00982	gene	435	map_3			
GJHCLFJP_00982	CDS	435	map_3			Protein map
GJHCLFJP_00983	gene	516				
GJHCLFJP_00983	CDS	516				hypothetical protein
GJHCLFJP_00984	gene	1119				
GJHCLFJP_00984	CDS	1119				hypothetical protein
GJHCLFJP_00985	gene	642				
GJHCLFJP_00985	CDS	642		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
GJHCLFJP_00986	gene	1146	leuA_1			
GJHCLFJP_00986	CDS	1146	leuA_1	2.3.3.13		2-isopropylmalate synthase
GJHCLFJP_00987	gene	870	ampR			
GJHCLFJP_00987	CDS	870	ampR			HTH-type transcriptional activator AmpR
GJHCLFJP_00988	gene	2610	clpB			
GJHCLFJP_00988	CDS	2610	clpB			Chaperone protein ClpB
GJHCLFJP_00989	gene	1815	oatA_2			
GJHCLFJP_00989	CDS	1815	oatA_2	2.3.1.-		O-acetyltransferase OatA
GJHCLFJP_00990	gene	309	sufT			
GJHCLFJP_00990	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
GJHCLFJP_00991	gene	825	yitU			
GJHCLFJP_00991	CDS	825	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
GJHCLFJP_00992	gene	1317	cdr			
GJHCLFJP_00992	CDS	1317	cdr	1.8.1.14		Coenzyme A disulfide reductase
GJHCLFJP_00993	gene	390				
GJHCLFJP_00993	CDS	390				hypothetical protein
GJHCLFJP_00994	gene	903				
GJHCLFJP_00994	CDS	903				putative protein
GJHCLFJP_00995	gene	3654	addA			
GJHCLFJP_00995	CDS	3654	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
GJHCLFJP_00996	gene	3477	addB			
GJHCLFJP_00996	CDS	3477	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
GJHCLFJP_00997	gene	576	spsB_1			
GJHCLFJP_00997	CDS	576	spsB_1	3.4.21.89	COG0681	Signal peptidase IB
GJHCLFJP_00998	gene	525	spsB_2			
GJHCLFJP_00998	CDS	525	spsB_2	3.4.21.89		Signal peptidase IB
GJHCLFJP_00999	gene	576	ydjZ			
GJHCLFJP_00999	CDS	576	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
GJHCLFJP_01000	gene	1332	pgi			
GJHCLFJP_01000	CDS	1332	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
GJHCLFJP_01001	gene	1206	argG			
GJHCLFJP_01001	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
GJHCLFJP_01002	gene	1380	argH			
GJHCLFJP_01002	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GJHCLFJP_01003	gene	930	glpQ_1			
GJHCLFJP_01003	CDS	930	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
GJHCLFJP_01004	gene	1245	gluD			
GJHCLFJP_01004	CDS	1245	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
GJHCLFJP_01005	gene	1191	rocD2_1			
GJHCLFJP_01005	CDS	1191	rocD2_1	2.6.1.13		Ornithine aminotransferase 2
GJHCLFJP_01006	gene	1128				
GJHCLFJP_01006	CDS	1128		1.-.-.-		putative oxidoreductase
GJHCLFJP_01007	gene	378	yugI			
GJHCLFJP_01007	CDS	378	yugI		COG1098	General stress protein 13
GJHCLFJP_01008	gene	594				
GJHCLFJP_01008	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
GJHCLFJP_01009	gene	384	kapB			
GJHCLFJP_01009	CDS	384	kapB			Kinase-associated lipoprotein B
GJHCLFJP_01010	gene	2406	mnhA1			
GJHCLFJP_01010	CDS	2406	mnhA1			Na(+)/H(+) antiporter subunit A1
GJHCLFJP_01011	gene	429	mnhB1			
GJHCLFJP_01011	CDS	429	mnhB1		COG2111	Na(+)/H(+) antiporter subunit B1
GJHCLFJP_01012	gene	342	mnhC1			
GJHCLFJP_01012	CDS	342	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
GJHCLFJP_01013	gene	1497	mnhD1_1			
GJHCLFJP_01013	CDS	1497	mnhD1_1		COG0651	Na(+)/H(+) antiporter subunit D1
GJHCLFJP_01014	gene	480	mnhE1			
GJHCLFJP_01014	CDS	480	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
GJHCLFJP_01015	gene	294	mnhF1			
GJHCLFJP_01015	CDS	294	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
GJHCLFJP_01016	gene	357	mnhG1			
GJHCLFJP_01016	CDS	357	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
GJHCLFJP_01017	gene	1155				
GJHCLFJP_01017	CDS	1155				hypothetical protein
GJHCLFJP_01018	gene	375				
GJHCLFJP_01018	CDS	375		3.1.2.-	COG2050	Putative esterase
GJHCLFJP_01019	gene	1317				
GJHCLFJP_01019	CDS	1317				hypothetical protein
GJHCLFJP_01020	gene	1476	pepA_1			
GJHCLFJP_01020	CDS	1476	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
GJHCLFJP_01021	gene	1209				
GJHCLFJP_01021	CDS	1209		1.6.99.-	COG1252	NADH dehydrogenase-like protein
GJHCLFJP_01022	gene	360				
GJHCLFJP_01022	CDS	360			COG0316	Protein
GJHCLFJP_01023	gene	237				
GJHCLFJP_01023	CDS	237				hypothetical protein
GJHCLFJP_01024	gene	1065	yjlD			
GJHCLFJP_01024	CDS	1065	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
GJHCLFJP_01025	gene	324				
GJHCLFJP_01025	CDS	324				hypothetical protein
GJHCLFJP_01026	gene	243	nfuA			
GJHCLFJP_01026	CDS	243	nfuA			Fe/S biogenesis protein NfuA
GJHCLFJP_01027	gene	1176	dltD			
GJHCLFJP_01027	CDS	1176	dltD		COG3966	Protein DltD
GJHCLFJP_01028	gene	237	dltC			
GJHCLFJP_01028	CDS	237	dltC		COG0236	D-alanyl carrier protein
GJHCLFJP_01029	gene	1215	patA			
GJHCLFJP_01029	CDS	1215	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
GJHCLFJP_01030	gene	1458	dltA			
GJHCLFJP_01030	CDS	1458	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
GJHCLFJP_01031	gene	153				
GJHCLFJP_01031	CDS	153				hypothetical protein
GJHCLFJP_01032	gene	960	ghrB_2			
GJHCLFJP_01032	CDS	960	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
GJHCLFJP_01033	gene	780	yutF			
GJHCLFJP_01033	CDS	780	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
GJHCLFJP_01034	gene	435				
GJHCLFJP_01034	CDS	435				hypothetical protein
GJHCLFJP_01035	gene	267				
GJHCLFJP_01035	CDS	267				hypothetical protein
GJHCLFJP_01036	gene	384				
GJHCLFJP_01036	CDS	384				hypothetical protein
GJHCLFJP_01037	gene	918	lipA_1			
GJHCLFJP_01037	CDS	918	lipA_1	2.8.1.8		Lipoyl synthase
GJHCLFJP_01038	gene	1320				
GJHCLFJP_01038	CDS	1320				hypothetical protein
GJHCLFJP_01039	gene	828				
GJHCLFJP_01039	CDS	828				hypothetical protein
GJHCLFJP_01040	gene	849				
GJHCLFJP_01040	CDS	849				hypothetical protein
GJHCLFJP_01041	gene	1068	nmoA			
GJHCLFJP_01041	CDS	1068	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
GJHCLFJP_01042	gene	1041				
GJHCLFJP_01042	CDS	1041				hypothetical protein
GJHCLFJP_01043	gene	315				
GJHCLFJP_01043	CDS	315				hypothetical protein
GJHCLFJP_01044	gene	1398				
GJHCLFJP_01044	CDS	1398				hypothetical protein
GJHCLFJP_01045	gene	465	sufU			
GJHCLFJP_01045	CDS	465	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
GJHCLFJP_01046	gene	1242	csd			
GJHCLFJP_01046	CDS	1242	csd	2.8.1.7		putative cysteine desulfurase
GJHCLFJP_01047	gene	1308				
GJHCLFJP_01047	CDS	1308				hypothetical protein
GJHCLFJP_01048	gene	762	sufC			
GJHCLFJP_01048	CDS	762	sufC		COG0396	Vegetative protein 296
GJHCLFJP_01049	gene	852				
GJHCLFJP_01049	CDS	852				hypothetical protein
GJHCLFJP_01050	gene	195				
GJHCLFJP_01050	CDS	195				hypothetical protein
GJHCLFJP_01051	gene	822	metQ_1			
GJHCLFJP_01051	CDS	822	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
GJHCLFJP_01052	gene	696	metP_1			
GJHCLFJP_01052	CDS	696	metP_1		COG2011	Methionine import system permease protein MetP
GJHCLFJP_01053	gene	1026	metN2			
GJHCLFJP_01053	CDS	1026	metN2	3.6.3.-		Methionine import ATP-binding protein MetN 2
GJHCLFJP_01054	gene	297				
GJHCLFJP_01054	CDS	297				hypothetical protein
GJHCLFJP_01055	gene	390	rnmV_1			
GJHCLFJP_01055	CDS	390	rnmV_1	3.1.26.8		Ribonuclease M5
GJHCLFJP_01056	gene	2001	bceB_1			
GJHCLFJP_01056	CDS	2001	bceB_1		COG0577	Bacitracin export permease protein BceB
GJHCLFJP_01057	gene	756	yxdL			
GJHCLFJP_01057	CDS	756	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
GJHCLFJP_01058	gene	888	graS_1			
GJHCLFJP_01058	CDS	888	graS_1	2.7.13.3	COG0642	Sensor histidine kinase GraS
GJHCLFJP_01059	gene	570	graR_1			
GJHCLFJP_01059	CDS	570	graR_1		COG0745	Response regulator protein GraR
GJHCLFJP_01060	gene	201				
GJHCLFJP_01060	CDS	201				hypothetical protein
GJHCLFJP_01061	gene	1425	phoB			
GJHCLFJP_01061	CDS	1425	phoB	3.1.3.1	COG1785	Alkaline phosphatase 3
GJHCLFJP_01062	gene	105				
GJHCLFJP_01062	CDS	105				putative protein.1
GJHCLFJP_01063	gene	456				
GJHCLFJP_01063	CDS	456				hypothetical protein
GJHCLFJP_01064	gene	762				
GJHCLFJP_01064	CDS	762		3.1.2.12	COG0627	S-formylglutathione hydrolase
GJHCLFJP_01065	gene	2802				
GJHCLFJP_01065	CDS	2802				hypothetical protein
GJHCLFJP_01066	gene	705	arcR			
GJHCLFJP_01066	CDS	705	arcR			HTH-type transcriptional regulator ArcR
GJHCLFJP_01067	gene	255	arcC2_1			
GJHCLFJP_01067	CDS	255	arcC2_1	2.7.2.2		Carbamate kinase 2
GJHCLFJP_01068	gene	615	arcC2_2			
GJHCLFJP_01068	CDS	615	arcC2_2	2.7.2.2		Carbamate kinase 2
GJHCLFJP_01069	gene	1431	arcD			
GJHCLFJP_01069	CDS	1431	arcD		COG0531	Arginine/ornithine antiporter
GJHCLFJP_01070	gene	1011	arcB			
GJHCLFJP_01070	CDS	1011	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
GJHCLFJP_01071	gene	1236	arcA			
GJHCLFJP_01071	CDS	1236	arcA	3.5.3.6		Arginine deiminase
GJHCLFJP_01072	gene	450	argR_2			
GJHCLFJP_01072	CDS	450	argR_2			Arginine repressor
GJHCLFJP_01073	gene	1530	aur			
GJHCLFJP_01073	CDS	1530	aur	3.4.24.29		Zinc metalloproteinase aureolysin
GJHCLFJP_01074	gene	528	isaB			
GJHCLFJP_01074	CDS	528	isaB			Immunodominant staphylococcal antigen B
GJHCLFJP_01075	gene	474				
GJHCLFJP_01075	CDS	474				hypothetical protein
GJHCLFJP_01076	gene	1875	manR			
GJHCLFJP_01076	CDS	1875	manR		COG1762	Transcriptional regulator ManR
GJHCLFJP_01077	gene	1953	manP			
GJHCLFJP_01077	CDS	1953	manP		COG1299	PTS system mannose-specific EIIBCA component
GJHCLFJP_01078	gene	939	yvyI			
GJHCLFJP_01078	CDS	939	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
GJHCLFJP_01079	gene	2982				
GJHCLFJP_01079	CDS	2982				hypothetical protein
GJHCLFJP_01080	gene	1860				
GJHCLFJP_01080	CDS	1860			COG1705	N-acetylmuramoyl-L-alanine amidase domain-containing protein
GJHCLFJP_01081	gene	561				
GJHCLFJP_01081	CDS	561		3.5.1.59		N-carbamoylsarcosine amidase
GJHCLFJP_01082	gene	1884				
GJHCLFJP_01082	CDS	1884				hypothetical protein
GJHCLFJP_01083	gene	1359	gtfB			
GJHCLFJP_01083	CDS	1359	gtfB			UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB
GJHCLFJP_01084	gene	1509	gtfA_1			
GJHCLFJP_01084	CDS	1509	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
GJHCLFJP_01085	gene	2391	secA1_1			
GJHCLFJP_01085	CDS	2391	secA1_1			Protein translocase subunit SecA 1
GJHCLFJP_01086	gene	960				
GJHCLFJP_01086	CDS	960				hypothetical protein
GJHCLFJP_01087	gene	1572	asp2			
GJHCLFJP_01087	CDS	1572	asp2			Accessory Sec system protein Asp2
GJHCLFJP_01088	gene	1554	asp1			
GJHCLFJP_01088	CDS	1554	asp1			Accessory Sec system protein Asp1
GJHCLFJP_01089	gene	1212	secY_2			
GJHCLFJP_01089	CDS	1212	secY_2		COG0201	Protein translocase subunit SecY
GJHCLFJP_01090	gene	5280				
GJHCLFJP_01090	CDS	5280				hypothetical protein
GJHCLFJP_01091	gene	693				
GJHCLFJP_01091	CDS	693				hypothetical protein
GJHCLFJP_01092	gene	291				
GJHCLFJP_01092	CDS	291				hypothetical protein
GJHCLFJP_01093	gene	513				
GJHCLFJP_01093	CDS	513				hypothetical protein
GJHCLFJP_01094	gene	303				
GJHCLFJP_01094	CDS	303				hypothetical protein
GJHCLFJP_01095	gene	360				
GJHCLFJP_01095	CDS	360				hypothetical protein
GJHCLFJP_01096	gene	612				
GJHCLFJP_01096	CDS	612				hypothetical protein
GJHCLFJP_01097	gene	477	msrAB			
GJHCLFJP_01097	CDS	477	msrAB			Peptide methionine sulfoxide reductase msrA/msrB
GJHCLFJP_01098	gene	501				
GJHCLFJP_01098	CDS	501				hypothetical protein
GJHCLFJP_01099	gene	768	ywqE_1			
GJHCLFJP_01099	CDS	768	ywqE_1	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
GJHCLFJP_01100	gene	690	ywqD_1			
GJHCLFJP_01100	CDS	690	ywqD_1	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
GJHCLFJP_01101	gene	663	cap8A_1			
GJHCLFJP_01101	CDS	663	cap8A_1		COG3944	Capsular polysaccharide type 8 biosynthesis protein cap8A
GJHCLFJP_01102	gene	561	icaR			
GJHCLFJP_01102	CDS	561	icaR			Biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR
GJHCLFJP_01103	gene	1239	icaA			
GJHCLFJP_01103	CDS	1239	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
GJHCLFJP_01104	gene	306	icaD			
GJHCLFJP_01104	CDS	306	icaD			Poly-beta-1,6-N-acetyl-D-glucosamine synthesis protein IcaD
GJHCLFJP_01105	gene	873	icaB			
GJHCLFJP_01105	CDS	873	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
GJHCLFJP_01106	gene	885	icaC_1			
GJHCLFJP_01106	CDS	885	icaC_1		COG3936	putative poly-beta-1,6-N-acetyl-D-glucosamine export protein
GJHCLFJP_01107	gene	135	icaC_2			
GJHCLFJP_01107	CDS	135	icaC_2		COG3936	putative poly-beta-1,6-N-acetyl-D-glucosamine export protein
GJHCLFJP_01108	gene	2046	lipA_2			
GJHCLFJP_01108	CDS	2046	lipA_2	3.1.1.3	COG1075	Lipase 1
GJHCLFJP_01109	gene	633	hisI			
GJHCLFJP_01109	CDS	633	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
GJHCLFJP_01110	gene	759	hisF			
GJHCLFJP_01110	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GJHCLFJP_01111	gene	705	hisA			
GJHCLFJP_01111	CDS	705	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GJHCLFJP_01112	gene	579	hisH			
GJHCLFJP_01112	CDS	579	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GJHCLFJP_01113	gene	579	hisB			
GJHCLFJP_01113	CDS	579	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
GJHCLFJP_01114	gene	1014	hisC_2			
GJHCLFJP_01114	CDS	1014	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
GJHCLFJP_01115	gene	1251	hisD			
GJHCLFJP_01115	CDS	1251	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
GJHCLFJP_01116	gene	615	hisG			
GJHCLFJP_01116	CDS	615	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
GJHCLFJP_01117	gene	819	hisZ			
GJHCLFJP_01117	CDS	819	hisZ			ATP phosphoribosyltransferase regulatory subunit
GJHCLFJP_01118	gene	1125				
GJHCLFJP_01118	CDS	1125				hypothetical protein
GJHCLFJP_01119	gene	498				
GJHCLFJP_01119	CDS	498				hypothetical protein
GJHCLFJP_01120	gene	834	ykoC			
GJHCLFJP_01120	CDS	834	ykoC			Putative HMP/thiamine permease protein YkoC
GJHCLFJP_01121	gene	1713	ykoD_2			
GJHCLFJP_01121	CDS	1713	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
GJHCLFJP_01122	gene	555				
GJHCLFJP_01122	CDS	555				hypothetical protein
GJHCLFJP_01123	gene	849	salL			
GJHCLFJP_01123	CDS	849	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
GJHCLFJP_01124	gene	516				
GJHCLFJP_01124	CDS	516				hypothetical protein
GJHCLFJP_01125	gene	975				
GJHCLFJP_01125	CDS	975		3.1.1.-		Lactonase drp35
GJHCLFJP_01126	gene	957				
GJHCLFJP_01126	CDS	957				hypothetical protein
GJHCLFJP_01127	gene	639	pcp			
GJHCLFJP_01127	CDS	639	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
GJHCLFJP_01128	gene	465				
GJHCLFJP_01128	CDS	465				hypothetical protein
GJHCLFJP_01129	gene	2430	cna			
GJHCLFJP_01129	CDS	2430	cna			Collagen adhesin
GJHCLFJP_01130	gene	1419	yflS			
GJHCLFJP_01130	CDS	1419	yflS		COG0471	Putative malate transporter YflS
GJHCLFJP_01131	gene	402	rot			
GJHCLFJP_01131	CDS	402	rot			HTH-type transcriptional regulator rot
GJHCLFJP_01132	gene	564				
GJHCLFJP_01132	CDS	564				hypothetical protein
GJHCLFJP_01133	gene	855				
GJHCLFJP_01133	CDS	855				hypothetical protein
GJHCLFJP_01134	gene	1182	mdtH			
GJHCLFJP_01134	CDS	1182	mdtH			Multidrug resistance protein MdtH
GJHCLFJP_01135	gene	2418	leuS			
GJHCLFJP_01135	CDS	2418	leuS	6.1.1.4		Leucine--tRNA ligase
GJHCLFJP_01136	gene	312				
GJHCLFJP_01136	CDS	312		2.8.1.-	COG0607	Sulfurtransferase
GJHCLFJP_01137	gene	6561				
GJHCLFJP_01137	CDS	6561				hypothetical protein
GJHCLFJP_01138	gene	1269				
GJHCLFJP_01138	CDS	1269			COG2081	putative protein
GJHCLFJP_01139	gene	1662	murJ			
GJHCLFJP_01139	CDS	1662	murJ		COG2244	Lipid II flippase MurJ
GJHCLFJP_01140	gene	696	rsuA			
GJHCLFJP_01140	CDS	696	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
GJHCLFJP_01141	gene	423				
GJHCLFJP_01141	CDS	423				hypothetical protein
GJHCLFJP_01142	gene	1410				
GJHCLFJP_01142	CDS	1410		3.4.13.-		Putative dipeptidase
GJHCLFJP_01143	gene	849	dat			
GJHCLFJP_01143	CDS	849	dat	2.6.1.21		D-alanine aminotransferase
GJHCLFJP_01144	gene	792				
GJHCLFJP_01144	CDS	792				hypothetical protein
GJHCLFJP_01145	gene	645	trmB			
GJHCLFJP_01145	CDS	645	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GJHCLFJP_01146	gene	843	ytnP			
GJHCLFJP_01146	CDS	843	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
GJHCLFJP_01147	gene	315				
GJHCLFJP_01147	CDS	315				hypothetical protein
GJHCLFJP_01148	gene	1077	pepA_2			
GJHCLFJP_01148	CDS	1077	pepA_2	3.4.11.7	COG1363	Glutamyl aminopeptidase
GJHCLFJP_01149	gene	312	ytpP			
GJHCLFJP_01149	CDS	312	ytpP			Thioredoxin-like protein YtpP
GJHCLFJP_01150	gene	858				
GJHCLFJP_01150	CDS	858				hypothetical protein
GJHCLFJP_01151	gene	597				
GJHCLFJP_01151	CDS	597				hypothetical protein
GJHCLFJP_01152	gene	3825				
GJHCLFJP_01152	CDS	3825				hypothetical protein
GJHCLFJP_01153	gene	1314	murC			
GJHCLFJP_01153	CDS	1314	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
GJHCLFJP_01154	gene	492				
GJHCLFJP_01154	CDS	492				hypothetical protein
GJHCLFJP_01155	gene	1359				
GJHCLFJP_01155	CDS	1359				hypothetical protein
GJHCLFJP_01156	gene	1092	aroA_2			
GJHCLFJP_01156	CDS	1092	aroA_2		COG1605	Protein AroA(G)
GJHCLFJP_01157	gene	990	ccpA			
GJHCLFJP_01157	CDS	990	ccpA			Catabolite control protein A
GJHCLFJP_01158	gene	1170	acuC			
GJHCLFJP_01158	CDS	1170	acuC			Acetoin utilization protein AcuC
GJHCLFJP_01159	gene	633	acuA			
GJHCLFJP_01159	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
GJHCLFJP_01160	gene	1707	acsA_1			
GJHCLFJP_01160	CDS	1707	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GJHCLFJP_01161	gene	1668	fhs			
GJHCLFJP_01161	CDS	1668	fhs	6.3.4.3		Formate--tetrahydrofolate ligase
GJHCLFJP_01162	gene	2688	isdH			
GJHCLFJP_01162	CDS	2688	isdH			Iron-regulated surface determinant protein H
GJHCLFJP_01163	gene	906	mrcA			
GJHCLFJP_01163	CDS	906	mrcA		COG5009	Penicillin-binding protein 1A
GJHCLFJP_01164	gene	1263	tyrS			
GJHCLFJP_01164	CDS	1263	tyrS	6.1.1.1		Tyrosine--tRNA ligase
GJHCLFJP_01165	gene	1275				
GJHCLFJP_01165	CDS	1275				hypothetical protein
GJHCLFJP_01166	gene	618	plsC			
GJHCLFJP_01166	CDS	618	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
GJHCLFJP_01167	gene	1467	nagP			
GJHCLFJP_01167	CDS	1467	nagP			PTS system N-acetylglucosamine-specific EIICB component
GJHCLFJP_01168	gene	1131				
GJHCLFJP_01168	CDS	1131				hypothetical protein
