locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHKPOLGJ_00803	CDS	2610	clpB			Chaperone protein ClpB
EHKPOLGJ_00804	gene	1815	oatA_1			
EHKPOLGJ_00804	CDS	1815	oatA_1	2.3.1.-		O-acetyltransferase OatA
EHKPOLGJ_00805	gene	222				
EHKPOLGJ_00805	CDS	222				hypothetical protein
EHKPOLGJ_00806	gene	309	sufT			
EHKPOLGJ_00806	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
EHKPOLGJ_00807	gene	825	yitU			
EHKPOLGJ_00807	CDS	825	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
EHKPOLGJ_00808	gene	1317	cdr			
EHKPOLGJ_00808	CDS	1317	cdr	1.8.1.14		Coenzyme A disulfide reductase
EHKPOLGJ_00809	gene	390				
EHKPOLGJ_00809	CDS	390				hypothetical protein
EHKPOLGJ_00810	gene	903				
EHKPOLGJ_00810	CDS	903				putative protein
EHKPOLGJ_00811	gene	3654	addA			
EHKPOLGJ_00811	CDS	3654	addA	3.1.-.-		ATP-dependent helicase/nuclease subunit A
EHKPOLGJ_00812	gene	3477	addB			
EHKPOLGJ_00812	CDS	3477	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
EHKPOLGJ_00813	gene	576	spsB_1			
EHKPOLGJ_00813	CDS	576	spsB_1	3.4.21.89		Signal peptidase IB
EHKPOLGJ_00814	gene	525	spsB_2			
EHKPOLGJ_00814	CDS	525	spsB_2	3.4.21.89	COG0681	Signal peptidase IB
EHKPOLGJ_00815	gene	576	ydjZ			
EHKPOLGJ_00815	CDS	576	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
EHKPOLGJ_00816	gene	1332	pgi			
EHKPOLGJ_00816	CDS	1332	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
EHKPOLGJ_00817	gene	1206	argG			
EHKPOLGJ_00817	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
EHKPOLGJ_00818	gene	1380	argH			
EHKPOLGJ_00818	CDS	1380	argH	4.3.2.1	COG0165	Argininosuccinate lyase
EHKPOLGJ_00819	gene	930	glpQ_2			
EHKPOLGJ_00819	CDS	930	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
EHKPOLGJ_00820	gene	1245	gluD			
EHKPOLGJ_00820	CDS	1245	gluD	1.4.1.2		NAD-specific glutamate dehydrogenase
EHKPOLGJ_00821	gene	1191	rocD2_1			
EHKPOLGJ_00821	CDS	1191	rocD2_1	2.6.1.13		Ornithine aminotransferase 2
EHKPOLGJ_00822	gene	1128				
EHKPOLGJ_00822	CDS	1128		1.-.-.-		putative oxidoreductase
EHKPOLGJ_00823	gene	378	yugI			
EHKPOLGJ_00823	CDS	378	yugI		COG1098	General stress protein 13
EHKPOLGJ_00824	gene	594				
EHKPOLGJ_00824	CDS	594		5.2.1.8		Putative peptidyl-prolyl cis-trans isomerase
EHKPOLGJ_00825	gene	384	kapB			
EHKPOLGJ_00825	CDS	384	kapB			Kinase-associated lipoprotein B
EHKPOLGJ_00826	gene	2406	mnhA1			
EHKPOLGJ_00826	CDS	2406	mnhA1			Na(+)/H(+) antiporter subunit A1
EHKPOLGJ_00827	gene	429	mnhB1			
EHKPOLGJ_00827	CDS	429	mnhB1		COG2111	Na(+)/H(+) antiporter subunit B1
EHKPOLGJ_00828	gene	342	mnhC1			
EHKPOLGJ_00828	CDS	342	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
EHKPOLGJ_00829	gene	1497	mnhD1_2			
EHKPOLGJ_00829	CDS	1497	mnhD1_2		COG0651	Na(+)/H(+) antiporter subunit D1
EHKPOLGJ_00830	gene	480	mnhE1			
EHKPOLGJ_00830	CDS	480	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
EHKPOLGJ_00831	gene	294	mnhF1			
EHKPOLGJ_00831	CDS	294	mnhF1		COG2212	Na(+)/H(+) antiporter subunit F1
EHKPOLGJ_00832	gene	357	mnhG1			
EHKPOLGJ_00832	CDS	357	mnhG1		COG1320	Na(+)/H(+) antiporter subunit G1
EHKPOLGJ_00833	gene	1155				
EHKPOLGJ_00833	CDS	1155				hypothetical protein
EHKPOLGJ_00834	gene	375				
EHKPOLGJ_00834	CDS	375		3.1.2.-	COG2050	Putative esterase
EHKPOLGJ_00835	gene	1317				
EHKPOLGJ_00835	CDS	1317				hypothetical protein
EHKPOLGJ_00836	gene	1476	pepA_2			
EHKPOLGJ_00836	CDS	1476	pepA_2	3.4.11.1	COG0260	Cytosol aminopeptidase
EHKPOLGJ_00837	gene	1209				
EHKPOLGJ_00837	CDS	1209		1.6.99.-	COG1252	NADH dehydrogenase-like protein
EHKPOLGJ_00838	gene	360				
EHKPOLGJ_00838	CDS	360			COG0316	Protein
EHKPOLGJ_00839	gene	237				
EHKPOLGJ_00839	CDS	237				hypothetical protein
EHKPOLGJ_00840	gene	1065	yjlD			
EHKPOLGJ_00840	CDS	1065	yjlD	1.6.99.-	COG1252	NADH dehydrogenase-like protein YjlD
EHKPOLGJ_00841	gene	324				
EHKPOLGJ_00841	CDS	324				hypothetical protein
EHKPOLGJ_00842	gene	243	nfuA			
EHKPOLGJ_00842	CDS	243	nfuA			Fe/S biogenesis protein NfuA
EHKPOLGJ_00843	gene	1176	dltD			
EHKPOLGJ_00843	CDS	1176	dltD		COG3966	Protein DltD
EHKPOLGJ_00844	gene	237	dltC			
EHKPOLGJ_00844	CDS	237	dltC		COG0236	D-alanyl carrier protein
EHKPOLGJ_00845	gene	1215	patA			
EHKPOLGJ_00845	CDS	1215	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
EHKPOLGJ_00846	gene	1458	dltA_1			
EHKPOLGJ_00846	CDS	1458	dltA_1	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
EHKPOLGJ_00847	gene	153				
EHKPOLGJ_00847	CDS	153				hypothetical protein
EHKPOLGJ_00848	gene	960	ghrB_1			
EHKPOLGJ_00848	CDS	960	ghrB_1	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
EHKPOLGJ_00849	gene	786	yutF			
EHKPOLGJ_00849	CDS	786	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
EHKPOLGJ_00850	gene	435				
EHKPOLGJ_00850	CDS	435				hypothetical protein
EHKPOLGJ_00851	gene	267				
EHKPOLGJ_00851	CDS	267				hypothetical protein
EHKPOLGJ_00852	gene	384				
EHKPOLGJ_00852	CDS	384				hypothetical protein
EHKPOLGJ_00853	gene	918	lipA_1			
EHKPOLGJ_00853	CDS	918	lipA_1	2.8.1.8		Lipoyl synthase
EHKPOLGJ_00854	gene	1320				
EHKPOLGJ_00854	CDS	1320				hypothetical protein
EHKPOLGJ_00855	gene	828				
EHKPOLGJ_00855	CDS	828				hypothetical protein
EHKPOLGJ_00856	gene	849				
EHKPOLGJ_00856	CDS	849				hypothetical protein
EHKPOLGJ_00857	gene	1068	pnoA			
EHKPOLGJ_00857	CDS	1068	pnoA	1.13.12.-		Nitronate monooxygenase
EHKPOLGJ_00858	gene	1041				
EHKPOLGJ_00858	CDS	1041				hypothetical protein
EHKPOLGJ_00859	gene	132				
EHKPOLGJ_00859	CDS	132				hypothetical protein
EHKPOLGJ_00860	gene	1398				
EHKPOLGJ_00860	CDS	1398				hypothetical protein
EHKPOLGJ_00861	gene	465	sufU			
EHKPOLGJ_00861	CDS	465	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
EHKPOLGJ_00862	gene	1242	csd			
EHKPOLGJ_00862	CDS	1242	csd	2.8.1.7		putative cysteine desulfurase
EHKPOLGJ_00863	gene	1308				
EHKPOLGJ_00863	CDS	1308				hypothetical protein
EHKPOLGJ_00864	gene	762	sufC			
EHKPOLGJ_00864	CDS	762	sufC		COG0396	Vegetative protein 296
EHKPOLGJ_00865	gene	852				
EHKPOLGJ_00865	CDS	852				hypothetical protein
EHKPOLGJ_00866	gene	195				
EHKPOLGJ_00866	CDS	195				hypothetical protein
EHKPOLGJ_00867	gene	822	metQ_1			
EHKPOLGJ_00867	CDS	822	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
EHKPOLGJ_00868	gene	696	metP_1			
EHKPOLGJ_00868	CDS	696	metP_1		COG2011	Methionine import system permease protein MetP
EHKPOLGJ_00869	gene	1026	metN2			
EHKPOLGJ_00869	CDS	1026	metN2	3.6.3.-		Methionine import ATP-binding protein MetN 2
EHKPOLGJ_00870	gene	297				
EHKPOLGJ_00870	CDS	297				hypothetical protein
EHKPOLGJ_00871	gene	390	rnmV_1			
EHKPOLGJ_00871	CDS	390	rnmV_1	3.1.26.8		Ribonuclease M5
EHKPOLGJ_00872	gene	957				
EHKPOLGJ_00872	CDS	957				putative protein
EHKPOLGJ_00873	gene	663				
EHKPOLGJ_00873	CDS	663				hypothetical protein
EHKPOLGJ_00874	gene	408				
EHKPOLGJ_00874	CDS	408				hypothetical protein
EHKPOLGJ_00875	gene	579	xpt			
EHKPOLGJ_00875	CDS	579	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
EHKPOLGJ_00876	gene	1269	pucK			
EHKPOLGJ_00876	CDS	1269	pucK		COG2233	Uric acid permease PucK
EHKPOLGJ_00877	gene	1467	guaB			
EHKPOLGJ_00877	CDS	1467	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EHKPOLGJ_00878	gene	1542	guaA			
EHKPOLGJ_00878	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
EHKPOLGJ_00879	gene	1137	xerC_2			
EHKPOLGJ_00879	CDS	1137	xerC_2			Tyrosine recombinase XerC
EHKPOLGJ_00880	gene	387				
EHKPOLGJ_00880	CDS	387				hypothetical protein
EHKPOLGJ_00881	gene	237				
EHKPOLGJ_00881	CDS	237				hypothetical protein
EHKPOLGJ_00882	gene	261				
EHKPOLGJ_00882	CDS	261				hypothetical protein
EHKPOLGJ_00883	gene	147				
EHKPOLGJ_00883	CDS	147				hypothetical protein
EHKPOLGJ_00884	gene	225				
EHKPOLGJ_00884	CDS	225				hypothetical protein
EHKPOLGJ_00885	gene	300				
EHKPOLGJ_00885	CDS	300				hypothetical protein
EHKPOLGJ_00886	gene	2364				
EHKPOLGJ_00886	CDS	2364				hypothetical protein
EHKPOLGJ_00887	gene	345				
EHKPOLGJ_00887	CDS	345				hypothetical protein
EHKPOLGJ_00888	gene	207				
EHKPOLGJ_00888	CDS	207				hypothetical protein
EHKPOLGJ_00889	gene	1059				
EHKPOLGJ_00889	CDS	1059				hypothetical protein
EHKPOLGJ_00890	gene	492				
EHKPOLGJ_00890	CDS	492				hypothetical protein
EHKPOLGJ_00891	gene	603				
EHKPOLGJ_00891	CDS	603				hypothetical protein
EHKPOLGJ_00892	gene	1140				
EHKPOLGJ_00892	CDS	1140				hypothetical protein
EHKPOLGJ_00893	gene	555				
EHKPOLGJ_00893	CDS	555				hypothetical protein
EHKPOLGJ_00894	gene	801	entC1			
EHKPOLGJ_00894	CDS	801	entC1			Enterotoxin type C-1
EHKPOLGJ_00895	gene	723	entA_2			
EHKPOLGJ_00895	CDS	723	entA_2			Enterotoxin type A
EHKPOLGJ_00896	gene	393				
EHKPOLGJ_00896	CDS	393				hypothetical protein
EHKPOLGJ_00897	gene	480				
EHKPOLGJ_00897	CDS	480				hypothetical protein
EHKPOLGJ_00898	gene	333				
EHKPOLGJ_00898	CDS	333				hypothetical protein
EHKPOLGJ_00899	gene	585				
EHKPOLGJ_00899	CDS	585				hypothetical protein
EHKPOLGJ_00900	gene	153				
EHKPOLGJ_00900	CDS	153				hypothetical protein
EHKPOLGJ_00901	gene	360				
EHKPOLGJ_00901	CDS	360				hypothetical protein
EHKPOLGJ_00902	gene	846	qorB			
EHKPOLGJ_00902	CDS	846	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
EHKPOLGJ_00903	gene	681	ssl1			
EHKPOLGJ_00903	CDS	681	ssl1	3.4.21.-		Staphylococcal superantigen-like 1
EHKPOLGJ_00904	gene	702	ssl4			
EHKPOLGJ_00904	CDS	702	ssl4			Staphylococcal superantigen-like 4
EHKPOLGJ_00905	gene	1032	ssl3			
EHKPOLGJ_00905	CDS	1032	ssl3			Staphylococcal superantigen-like 3
EHKPOLGJ_00906	gene	705	ssl5_1			
EHKPOLGJ_00906	CDS	705	ssl5_1			Staphylococcal superantigen-like 5
EHKPOLGJ_00907	gene	696	ssl7			
EHKPOLGJ_00907	CDS	696	ssl7			Staphylococcal superantigen-like 7
EHKPOLGJ_00908	gene	684				
EHKPOLGJ_00908	CDS	684				Staphylococcal superantigen-like 10
EHKPOLGJ_00909	gene	1557				
EHKPOLGJ_00909	CDS	1557		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
EHKPOLGJ_00910	gene	1260				
EHKPOLGJ_00910	CDS	1260				hypothetical protein
EHKPOLGJ_00911	gene	687	ssl5_2			
EHKPOLGJ_00911	CDS	687	ssl5_2			Staphylococcal superantigen-like 5
EHKPOLGJ_00912	gene	1485				
EHKPOLGJ_00912	CDS	1485				hypothetical protein
EHKPOLGJ_00913	gene	309				
EHKPOLGJ_00913	CDS	309				hypothetical protein
EHKPOLGJ_00914	gene	813	lpl2_1			
EHKPOLGJ_00914	CDS	813	lpl2_1			putative lipoprotein
EHKPOLGJ_00915	gene	783				
EHKPOLGJ_00915	CDS	783				putative lipoprotein
EHKPOLGJ_00916	gene	795	lpl2_2			
EHKPOLGJ_00916	CDS	795	lpl2_2			putative lipoprotein
EHKPOLGJ_00917	gene	798				
EHKPOLGJ_00917	CDS	798				putative protein
EHKPOLGJ_00918	gene	813				
EHKPOLGJ_00918	CDS	813				putative protein
EHKPOLGJ_00919	gene	1329				
EHKPOLGJ_00919	CDS	1329				hypothetical protein
EHKPOLGJ_00920	gene	324				
EHKPOLGJ_00920	CDS	324				hypothetical protein
EHKPOLGJ_00921	gene	315				
EHKPOLGJ_00921	CDS	315				hypothetical protein
EHKPOLGJ_00922	gene	195				
EHKPOLGJ_00922	CDS	195				hypothetical protein
EHKPOLGJ_00923	gene	1203	yciC_2			
EHKPOLGJ_00923	CDS	1203	yciC_2		COG0523	Putative metal chaperone YciC
EHKPOLGJ_00924	gene	1485	ndhB			
EHKPOLGJ_00924	CDS	1485	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
EHKPOLGJ_00925	gene	2706				
EHKPOLGJ_00925	CDS	2706				hypothetical protein
EHKPOLGJ_00926	gene	363				
EHKPOLGJ_00926	CDS	363				hypothetical protein
EHKPOLGJ_00927	gene	675				
EHKPOLGJ_00927	CDS	675				hypothetical protein
EHKPOLGJ_00928	gene	735	est_1			
EHKPOLGJ_00928	CDS	735	est_1	3.1.1.1	COG1647	Carboxylesterase
EHKPOLGJ_00929	gene	114				
EHKPOLGJ_00929	CDS	114				hypothetical protein
EHKPOLGJ_00930	gene	1338				
EHKPOLGJ_00930	CDS	1338				hypothetical protein
EHKPOLGJ_00931	gene	906	mccA			
EHKPOLGJ_00931	CDS	906	mccA	2.5.1.134	COG0031	O-acetylserine dependent cystathionine beta-synthase
EHKPOLGJ_00932	gene	1143	mccB			
EHKPOLGJ_00932	CDS	1143	mccB	4.4.1.1	COG0626	Cystathionine gamma-lyase
EHKPOLGJ_00933	gene	1026	metN			
EHKPOLGJ_00933	CDS	1026	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
EHKPOLGJ_00934	gene	660	metP_2			
EHKPOLGJ_00934	CDS	660	metP_2		COG2011	Methionine import system permease protein MetP
EHKPOLGJ_00935	gene	843	metQ_2			
EHKPOLGJ_00935	CDS	843	metQ_2		COG1464	putative D-methionine-binding lipoprotein MetQ
EHKPOLGJ_00936	gene	1008	sle1			
EHKPOLGJ_00936	CDS	1008	sle1	3.5.1.28		N-acetylmuramoyl-L-alanine amidase sle1
EHKPOLGJ_00937	gene	270				
EHKPOLGJ_00937	CDS	270				hypothetical protein
EHKPOLGJ_00938	gene	396	nudC			
EHKPOLGJ_00938	CDS	396	nudC	3.6.1.22		NADH pyrophosphatase
EHKPOLGJ_00939	gene	486				
EHKPOLGJ_00939	CDS	486				hypothetical protein
EHKPOLGJ_00940	gene	783				
EHKPOLGJ_00940	CDS	783				hypothetical protein
EHKPOLGJ_00941	gene	1113				
EHKPOLGJ_00941	CDS	1113				hypothetical protein
EHKPOLGJ_00942	gene	885	hdfR_2			
EHKPOLGJ_00942	CDS	885	hdfR_2			HTH-type transcriptional regulator HdfR
EHKPOLGJ_00943	gene	4500	gltA			
EHKPOLGJ_00943	CDS	4500	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
EHKPOLGJ_00944	gene	1464	gltB			
EHKPOLGJ_00944	CDS	1464	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
EHKPOLGJ_00945	gene	960	ldh2			
EHKPOLGJ_00945	CDS	960	ldh2	1.1.1.27		L-lactate dehydrogenase 2
EHKPOLGJ_00946	gene	1449	yhdG			
EHKPOLGJ_00946	CDS	1449	yhdG		COG0531	putative amino acid permease YhdG
EHKPOLGJ_00947	gene	1338				
EHKPOLGJ_00947	CDS	1338		5.1.1.21	COG0160	Isoleucine 2-epimerase
EHKPOLGJ_00948	gene	417				
EHKPOLGJ_00948	CDS	417				hypothetical protein
EHKPOLGJ_00949	gene	891	fda			
EHKPOLGJ_00949	CDS	891	fda	4.1.2.13		Fructose-bisphosphate aldolase class 1
EHKPOLGJ_00950	gene	1497	mqo2			
EHKPOLGJ_00950	CDS	1497	mqo2	1.1.5.4		putative malate:quinone oxidoreductase 2
EHKPOLGJ_00951	gene	249				
EHKPOLGJ_00951	CDS	249				hypothetical protein
EHKPOLGJ_00952	gene	1620	acsA_2			
EHKPOLGJ_00952	CDS	1620	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EHKPOLGJ_00953	gene	444	isdG_1			
EHKPOLGJ_00953	CDS	444	isdG_1	1.14.14.18		Heme oxygenase (staphylobilin-producing)
EHKPOLGJ_00954	gene	213				
EHKPOLGJ_00954	CDS	213				hypothetical protein
EHKPOLGJ_00955	gene	1710	betA			
EHKPOLGJ_00955	CDS	1710	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
EHKPOLGJ_00956	gene	1491	gbsA			
EHKPOLGJ_00956	CDS	1491	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
EHKPOLGJ_00957	gene	564	opcR			
EHKPOLGJ_00957	CDS	564	opcR		COG1510	HTH-type transcriptional repressor OpcR
EHKPOLGJ_00958	gene	1623	opuD_2			
EHKPOLGJ_00958	CDS	1623	opuD_2		COG1292	Glycine betaine transporter OpuD
EHKPOLGJ_00959	gene	537				
EHKPOLGJ_00959	CDS	537				hypothetical protein
EHKPOLGJ_00960	gene	1851	nrdD			
EHKPOLGJ_00960	CDS	1851	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
EHKPOLGJ_00961	gene	1371	citN			
EHKPOLGJ_00961	CDS	1371	citN		COG2851	Citrate transporter
EHKPOLGJ_00962	gene	609	sirC			
EHKPOLGJ_00962	CDS	609	sirC	1.3.1.76	COG1648	Precorrin-2 dehydrogenase
EHKPOLGJ_00963	gene	1881	cysJ			
EHKPOLGJ_00963	CDS	1881	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
EHKPOLGJ_00964	gene	498	bsaA_1			
EHKPOLGJ_00964	CDS	498	bsaA_1			Glutathione peroxidase BsaA
EHKPOLGJ_00965	gene	252				
EHKPOLGJ_00965	CDS	252				hypothetical protein
EHKPOLGJ_00966	gene	2001	bceB_2			
EHKPOLGJ_00966	CDS	2001	bceB_2		COG0577	Bacitracin export permease protein BceB
EHKPOLGJ_00967	gene	756	yxdL			
EHKPOLGJ_00967	CDS	756	yxdL		COG1136	ABC transporter ATP-binding protein YxdL
EHKPOLGJ_00968	gene	888	graS_2			
EHKPOLGJ_00968	CDS	888	graS_2	2.7.13.3	COG0642	Sensor histidine kinase GraS
EHKPOLGJ_00969	gene	666	graR_2			
EHKPOLGJ_00969	CDS	666	graR_2		COG0745	Response regulator protein GraR
EHKPOLGJ_00970	gene	201				
EHKPOLGJ_00970	CDS	201				hypothetical protein
EHKPOLGJ_00971	gene	1425	phoB			
EHKPOLGJ_00971	CDS	1425	phoB	3.1.3.1	COG1785	Alkaline phosphatase 3
EHKPOLGJ_00972	gene	105				
EHKPOLGJ_00972	CDS	105				putative protein.1
EHKPOLGJ_00973	gene	456				
EHKPOLGJ_00973	CDS	456				hypothetical protein
EHKPOLGJ_00974	gene	762				
EHKPOLGJ_00974	CDS	762				hypothetical protein
EHKPOLGJ_00975	gene	2568				
EHKPOLGJ_00975	CDS	2568				hypothetical protein
EHKPOLGJ_00976	gene	705	arcR			
EHKPOLGJ_00976	CDS	705	arcR			HTH-type transcriptional regulator ArcR
EHKPOLGJ_00977	gene	942	arcC2			
EHKPOLGJ_00977	CDS	942	arcC2	2.7.2.2		Carbamate kinase 2
EHKPOLGJ_00978	gene	1431	arcD			
EHKPOLGJ_00978	CDS	1431	arcD		COG0531	Arginine/ornithine antiporter
EHKPOLGJ_00979	gene	1011	arcB			
EHKPOLGJ_00979	CDS	1011	arcB	2.1.3.3		Ornithine carbamoyltransferase, catabolic
EHKPOLGJ_00980	gene	1236	arcA			
EHKPOLGJ_00980	CDS	1236	arcA	3.5.3.6		Arginine deiminase
EHKPOLGJ_00981	gene	450	argR_2			
EHKPOLGJ_00981	CDS	450	argR_2			Arginine repressor
EHKPOLGJ_00982	gene	1530	aur			
EHKPOLGJ_00982	CDS	1530	aur	3.4.24.29		Zinc metalloproteinase aureolysin
EHKPOLGJ_00983	gene	528	isaB			
EHKPOLGJ_00983	CDS	528	isaB			Immunodominant staphylococcal antigen B
EHKPOLGJ_00984	gene	474				
EHKPOLGJ_00984	CDS	474				hypothetical protein
EHKPOLGJ_00985	gene	1875	manR			
EHKPOLGJ_00985	CDS	1875	manR		COG1762	Transcriptional regulator ManR
EHKPOLGJ_00986	gene	1953	manP			
EHKPOLGJ_00986	CDS	1953	manP		COG1299	PTS system mannose-specific EIIBCA component
EHKPOLGJ_00987	gene	939	yvyI			
EHKPOLGJ_00987	CDS	939	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
EHKPOLGJ_00988	gene	2982				
EHKPOLGJ_00988	CDS	2982				hypothetical protein
EHKPOLGJ_00989	gene	1860				
EHKPOLGJ_00989	CDS	1860			COG1705	N-acetylmuramoyl-L-alanine amidase domain-containing protein
EHKPOLGJ_00990	gene	561				
EHKPOLGJ_00990	CDS	561		3.5.1.59		N-carbamoylsarcosine amidase
EHKPOLGJ_00991	gene	1908				
EHKPOLGJ_00991	CDS	1908				hypothetical protein
EHKPOLGJ_00992	gene	1359	gtfB			
EHKPOLGJ_00992	CDS	1359	gtfB			UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB
EHKPOLGJ_00993	gene	1509	gtfA_3			
EHKPOLGJ_00993	CDS	1509	gtfA_3	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
EHKPOLGJ_00994	gene	2391	secA1_2			
EHKPOLGJ_00994	CDS	2391	secA1_2			Protein translocase subunit SecA 1
EHKPOLGJ_00995	gene	960				
EHKPOLGJ_00995	CDS	960				hypothetical protein
EHKPOLGJ_00996	gene	1572	asp2			
EHKPOLGJ_00996	CDS	1572	asp2			Accessory Sec system protein Asp2
EHKPOLGJ_00997	gene	1554	asp1			
EHKPOLGJ_00997	CDS	1554	asp1			Accessory Sec system protein Asp1
EHKPOLGJ_00998	gene	1212	secY_2			
EHKPOLGJ_00998	CDS	1212	secY_2		COG0201	Protein translocase subunit SecY
EHKPOLGJ_00999	gene	777				
EHKPOLGJ_00999	CDS	777				hypothetical protein
EHKPOLGJ_01000	gene	1011				
EHKPOLGJ_01000	CDS	1011				hypothetical protein
EHKPOLGJ_01001	gene	456				
EHKPOLGJ_01001	CDS	456				hypothetical protein
EHKPOLGJ_01002	gene	3702	sraP			
EHKPOLGJ_01002	CDS	3702	sraP			Serine-rich adhesin for platelets
EHKPOLGJ_01003	gene	693				
EHKPOLGJ_01003	CDS	693				hypothetical protein
EHKPOLGJ_01004	gene	627				
EHKPOLGJ_01004	CDS	627				hypothetical protein
EHKPOLGJ_01005	gene	303				
EHKPOLGJ_01005	CDS	303				hypothetical protein
EHKPOLGJ_01006	gene	360				
EHKPOLGJ_01006	CDS	360				hypothetical protein
EHKPOLGJ_01007	gene	612				
EHKPOLGJ_01007	CDS	612				hypothetical protein
EHKPOLGJ_01008	gene	477	msrAB			
EHKPOLGJ_01008	CDS	477	msrAB			Peptide methionine sulfoxide reductase msrA/msrB
EHKPOLGJ_01009	gene	501				
EHKPOLGJ_01009	CDS	501				hypothetical protein
EHKPOLGJ_01010	gene	768	ywqE_1			
EHKPOLGJ_01010	CDS	768	ywqE_1	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
EHKPOLGJ_01011	gene	693	ywqD_1			
EHKPOLGJ_01011	CDS	693	ywqD_1	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
EHKPOLGJ_01012	gene	663	cap8A_1			
EHKPOLGJ_01012	CDS	663	cap8A_1		COG3944	Capsular polysaccharide type 8 biosynthesis protein cap8A
EHKPOLGJ_01013	gene	561	icaR			
EHKPOLGJ_01013	CDS	561	icaR			Biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR
EHKPOLGJ_01014	gene	1239	icaA			
EHKPOLGJ_01014	CDS	1239	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
EHKPOLGJ_01015	gene	306	icaD			
EHKPOLGJ_01015	CDS	306	icaD			Poly-beta-1,6-N-acetyl-D-glucosamine synthesis protein IcaD
EHKPOLGJ_01016	gene	873	icaB			
EHKPOLGJ_01016	CDS	873	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
EHKPOLGJ_01017	gene	1053	icaC			
EHKPOLGJ_01017	CDS	1053	icaC		COG3936	putative poly-beta-1,6-N-acetyl-D-glucosamine export protein
EHKPOLGJ_01018	gene	2046	lipA_2			
EHKPOLGJ_01018	CDS	2046	lipA_2	3.1.1.3	COG1075	Lipase 1
EHKPOLGJ_01019	gene	633	hisI			
EHKPOLGJ_01019	CDS	633	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
EHKPOLGJ_01020	gene	759	hisF			
EHKPOLGJ_01020	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
EHKPOLGJ_01021	gene	705	hisA			
EHKPOLGJ_01021	CDS	705	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
EHKPOLGJ_01022	gene	579	hisH			
EHKPOLGJ_01022	CDS	579	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
EHKPOLGJ_01023	gene	579	hisB			
EHKPOLGJ_01023	CDS	579	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
EHKPOLGJ_01024	gene	1014	hisC_2			
EHKPOLGJ_01024	CDS	1014	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
EHKPOLGJ_01025	gene	1251	hisD			
EHKPOLGJ_01025	CDS	1251	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
EHKPOLGJ_01026	gene	615	hisG			
